       4.0000000      -2.0000000      -1597.3567
       4.0000000      -1.0000000      -1603.7669
       4.0000000       0.0000000      -1609.4904
       4.0000000       1.0000000      -1647.1974
       4.0000000       2.0000000      -1640.2056
       4.0000000       3.0000000      -1644.0173
       4.0000000       4.0000000      -1634.3325
       4.0000000       5.0000000      -1670.2653
       3.0000000       5.0000000      -1662.2405
       3.0000000       4.0000000      -1658.2873
       3.0000000       3.0000000      -1666.5982
       3.0000000       2.0000000      -1656.7320
       3.0000000       1.0000000      -1628.5241
       3.0000000       0.0000000      -1619.7989
       3.0000000      -1.0000000      -1614.7018
       3.0000000      -2.0000000      -1626.0102
       3.0000000      -3.0000000      -1630.0591
       3.0000000      -4.0000000      -1644.8248
       3.0000000      -5.0000000      -1611.3797
       2.0000000      -5.0000000      -1597.6962
       2.0000000      -4.0000000      -1592.9482
       2.0000000      -3.0000000      -1555.6895
       2.0000000      -2.0000000      -1607.6816
       2.0000000      -1.0000000      -1583.5556
       2.0000000       0.0000000      -1570.7788
       2.0000000       1.0000000      -1574.3230
       2.0000000       2.0000000      -1586.8887
       2.0000000       3.0000000      -1601.1668
       2.0000000       4.0000000      -1635.4192
       2.0000000       5.0000000      -1642.2226
       1.0000000       5.0000000      -1614.0429
       1.0000000       4.0000000      -1628.5694
       1.0000000       3.0000000      -1642.5279
       1.0000000       2.0000000      -1624.2901
       1.0000000       1.0000000      -1622.7785
       1.0000000       0.0000000      -1613.0701
       1.0000000      -1.0000000      -1598.0090
       1.0000000      -2.0000000      -1611.2418
       1.0000000      -3.0000000      -1653.4483
       1.0000000      -4.0000000      -1603.6085
       1.0000000      -5.0000000      -1638.7395
       0.0000000      -5.0000000      -1609.6561
       0.0000000      -4.0000000      -1643.8993
       0.0000000      -3.0000000      -1652.5537
       0.0000000      -2.0000000      -1634.4858
       0.0000000      -1.0000000      -1620.8859
       0.0000000       0.0000000      -1613.2854
       0.0000000       1.0000000      -1647.5933
       0.0000000       2.0000000      -1614.5258
       0.0000000       3.0000000      -1663.2784
       0.0000000       4.0000000      -1627.2531
       0.0000000       5.0000000      -1663.4430
      -1.0000000       5.0000000      -1637.8933
      -1.0000000       4.0000000      -1656.8245
      -1.0000000       3.0000000      -1646.9184
      -1.0000000       2.0000000      -1614.5303
      -1.0000000       1.0000000      -1607.9669
      -1.0000000       0.0000000      -1616.9187
      -1.0000000      -1.0000000      -1580.6106
      -1.0000000      -2.0000000      -1584.2521
      -1.0000000      -3.0000000      -1625.1243
      -1.0000000      -4.0000000      -1610.0340
      -1.0000000      -5.0000000      -1580.6742
      -2.0000000      -5.0000000      -1577.7267
      -2.0000000      -4.0000000      -1565.6103
      -2.0000000      -3.0000000      -1517.0509
      -2.0000000      -2.0000000      -1528.2841
      -2.0000000      -1.0000000      -1507.7801
      -2.0000000       0.0000000      -1460.6433
      -2.0000000       1.0000000      -1480.6214
      -2.0000000       2.0000000      -1442.8370
      -2.0000000       3.0000000      -1445.0351
      -2.0000000       4.0000000      -1460.6292
      -2.0000000       5.0000000      -1446.5641
      -3.0000000       5.0000000      -1415.3223
      -3.0000000       4.0000000      -1358.6141
      -3.0000000       3.0000000      -1358.1320
      -3.0000000       2.0000000      -1333.9770
      -3.0000000       1.0000000      -1335.6999
      -3.0000000       0.0000000      -1289.2600
      -3.0000000      -1.0000000      -1327.7238
      -3.0000000      -2.0000000      -1322.9443
      -3.0000000      -3.0000000      -1342.5785
      -3.0000000      -4.0000000      -1344.0013
      -3.0000000      -5.0000000      -1332.4668
      -4.0000000      -5.0000000      -1355.2576
      -4.0000000      -4.0000000      -1378.5563
      -4.0000000      -3.0000000      -1364.8271
      -4.0000000      -2.0000000      -1359.8935
      -4.0000000      -1.0000000      -1373.0897
      -4.0000000       0.0000000      -1362.2396
      -4.0000000       1.0000000      -1329.0969
      -4.0000000       2.0000000      -1328.3545
      -4.0000000       3.0000000      -1313.0483
      -4.0000000       4.0000000      -1329.7791
      -4.0000000       5.0000000      -1332.5943
      -5.0000000       5.0000000      -1343.2518
      -5.0000000       4.0000000      -1312.7209
      -5.0000000       3.0000000      -1316.5749
      -5.0000000       2.0000000      -1281.7677
      -5.0000000       1.0000000      -1334.3382
      -5.0000000       0.0000000      -1331.7412
      -5.0000000      -1.0000000      -1297.4006
      -5.0000000      -2.0000000      -1305.0047
      -5.0000000      -3.0000000      -1288.5978
      -5.0000000      -4.0000000      -1287.3504
      -5.0000000      -5.0000000      -1279.9846
      -5.0000000      -5.0000000      -1264.0314
      -4.0000000      -5.0000000      -1248.4818
      -3.0000000      -5.0000000      -1257.6030
      -2.0000000      -5.0000000      -1274.6757
      -1.0000000      -5.0000000      -1279.5295
       0.0000000      -5.0000000      -1279.6088
       1.0000000      -5.0000000      -1275.0430
       2.0000000      -5.0000000      -1269.8963
       3.0000000      -5.0000000      -1294.7736
       4.0000000      -5.0000000      -1257.1549
       5.0000000      -5.0000000      -1258.5261
       5.0000000      -4.0000000      -1272.2758
       4.0000000      -4.0000000      -1259.8752
       3.0000000      -4.0000000      -1255.1233
       2.0000000      -4.0000000      -1234.6855
       1.0000000      -4.0000000      -1231.3373
       0.0000000      -4.0000000      -1255.8958
      -1.0000000      -4.0000000      -1272.1451
      -2.0000000      -4.0000000      -1255.0782
      -3.0000000      -4.0000000      -1229.7732
      -4.0000000      -4.0000000      -1243.8545
      -5.0000000      -4.0000000      -1226.1169
      -5.0000000      -3.0000000      -1186.6500
      -4.0000000      -3.0000000      -1166.0009
      -3.0000000      -3.0000000      -1151.6620
      -2.0000000      -3.0000000      -1165.7976
      -1.0000000      -3.0000000      -1150.1079
       0.0000000      -3.0000000      -1112.7305
       1.0000000      -3.0000000      -1110.8296
       2.0000000      -3.0000000      -1108.6139
       3.0000000      -3.0000000      -1062.5448
       4.0000000      -3.0000000      -1080.3951
       5.0000000      -3.0000000      -1055.3396
       5.0000000      -2.0000000      -1040.4109
       4.0000000      -2.0000000      -1053.3680
       3.0000000      -2.0000000      -1029.7465
       2.0000000      -2.0000000      -1012.4621
       1.0000000      -2.0000000      -996.77064
       0.0000000      -2.0000000      -970.34689
      -1.0000000      -2.0000000      -987.06180
      -2.0000000      -2.0000000      -974.27701
      -3.0000000      -2.0000000      -969.45412
      -4.0000000      -2.0000000      -989.06875
      -5.0000000      -2.0000000      -999.48191
      -5.0000000      -1.0000000      -1036.4801
      -4.0000000      -1.0000000      -1035.8482
      -3.0000000      -1.0000000      -1030.4017
      -2.0000000      -1.0000000      -1020.3562
      -1.0000000      -1.0000000      -1013.0452
       0.0000000      -1.0000000      -1030.7405
       1.0000000      -1.0000000      -1008.3948
       2.0000000      -1.0000000      -1016.2618
       3.0000000      -1.0000000      -1008.8341
       4.0000000      -1.0000000      -1012.5888
       5.0000000      -1.0000000      -1021.7629
       5.0000000       0.0000000      -1005.4753
       4.0000000       0.0000000      -999.65617
       3.0000000       0.0000000      -1007.3703
       2.0000000       0.0000000      -1055.3894
       1.0000000       0.0000000      -1007.0176
       0.0000000       0.0000000      -1065.5502
      -1.0000000       0.0000000      -1047.5118
      -2.0000000       0.0000000      -1086.2018
      -3.0000000       0.0000000      -1105.5847
      -4.0000000       0.0000000      -1133.8421
      -5.0000000       0.0000000      -1166.9981
      -5.0000000       1.0000000      -1188.8069
      -4.0000000       1.0000000      -1187.5608
      -3.0000000       1.0000000      -1226.3278
      -2.0000000       1.0000000      -1193.7106
      -1.0000000       1.0000000      -1172.2434
       0.0000000       1.0000000      -1199.0694
       1.0000000       1.0000000      -1219.9479
       2.0000000       1.0000000      -1253.6480
       3.0000000       1.0000000      -1261.0681
       4.0000000       1.0000000      -1242.6609
       5.0000000       1.0000000      -1283.6989
       5.0000000       2.0000000      -1293.0231
       4.0000000       2.0000000      -1282.9000
       3.0000000       2.0000000      -1314.6637
       2.0000000       2.0000000      -1298.7414
       1.0000000       2.0000000      -1314.4215
       0.0000000       2.0000000      -1303.2413
      -1.0000000       2.0000000      -1307.4914
      -2.0000000       2.0000000      -1311.8524
      -3.0000000       2.0000000      -1277.7663
      -4.0000000       2.0000000      -1319.0377
      -5.0000000       2.0000000      -1252.5387
      -5.0000000       3.0000000      -1296.3661
      -4.0000000       3.0000000      -1297.0822
      -3.0000000       3.0000000      -1275.6482
      -2.0000000       3.0000000      -1260.1459
      -1.0000000       3.0000000      -1259.4173
       0.0000000       3.0000000      -1273.8082
       1.0000000       3.0000000      -1259.2448
       2.0000000       3.0000000      -1289.2106
       3.0000000       3.0000000      -1303.3949
       4.0000000       3.0000000      -1288.6610
       5.0000000       3.0000000      -1330.7331
       5.0000000       4.0000000      -1285.5516
       4.0000000       4.0000000      -1260.9338
       3.0000000       4.0000000      -1251.4349
       2.0000000       4.0000000      -1244.4531
       1.0000000       4.0000000      -1227.8918
       0.0000000       4.0000000      -1229.1963
      -1.0000000       4.0000000      -1229.9262
      -2.0000000       4.0000000      -1196.1893
      -3.0000000       4.0000000      -1231.6013
      -4.0000000       4.0000000      -1201.9810
      -5.0000000       4.0000000      -1202.5256
      -5.0000000       5.0000000      -1195.8152
      -4.0000000       5.0000000      -1188.7508
      -3.0000000       5.0000000      -1176.7420
      -2.0000000       5.0000000      -1155.3842
      -1.0000000       5.0000000      -1150.1027
       0.0000000       5.0000000      -1154.2162
       1.0000000       5.0000000      -1120.5835
       2.0000000       5.0000000      -1098.9335
       3.0000000       5.0000000      -1126.6320
       4.0000000       5.0000000      -1096.0507
       5.0000000       5.0000000      -1073.9883
       5.0000000       5.0000000      -1090.4878
       5.0000000       4.0000000      -1073.9867
       5.0000000       3.0000000      -1024.9330
       5.0000000       2.0000000      -1029.9380
       5.0000000       1.0000000      -1040.5292
       5.0000000       0.0000000      -1047.7947
       5.0000000      -1.0000000      -1052.2366
       5.0000000      -2.0000000      -1042.5955
       5.0000000      -3.0000000      -1021.4566
       5.0000000      -4.0000000      -1023.1233
       5.0000000      -5.0000000      -1025.4351
       4.0000000      -5.0000000      -1029.9094
       4.0000000      -4.0000000      -1005.0004
       4.0000000      -3.0000000      -982.09908
       4.0000000      -2.0000000      -952.56527
       4.0000000      -1.0000000      -958.64709
       4.0000000       0.0000000      -953.89163
       4.0000000       1.0000000      -916.63899
       4.0000000       2.0000000      -890.72711
       4.0000000       3.0000000      -916.44181
       4.0000000       4.0000000      -915.58891
       4.0000000       5.0000000      -875.13895
       3.0000000       5.0000000      -856.15625
       3.0000000       4.0000000      -851.03293
       3.0000000       3.0000000      -815.17130
       3.0000000       2.0000000      -764.30183
       3.0000000       1.0000000      -731.34060
       3.0000000       0.0000000      -720.66290
       3.0000000      -1.0000000      -691.07926
       3.0000000      -2.0000000      -674.68630
       3.0000000      -3.0000000      -657.96587
       3.0000000      -4.0000000      -682.92613
       3.0000000      -5.0000000      -622.88142
       2.0000000      -5.0000000      -612.73781
       2.0000000      -4.0000000      -589.47348
       2.0000000      -3.0000000      -595.30142
       2.0000000      -2.0000000      -568.75745
       2.0000000      -1.0000000      -536.43868
       2.0000000       0.0000000      -538.24617
       2.0000000       1.0000000      -554.69177
       2.0000000       2.0000000      -527.30243
       2.0000000       3.0000000      -567.10860
       2.0000000       4.0000000      -502.31235
       2.0000000       5.0000000      -490.26863
       1.0000000       5.0000000      -487.63977
       1.0000000       4.0000000      -466.84065
       1.0000000       3.0000000      -497.22843
       1.0000000       2.0000000      -445.13735
       1.0000000       1.0000000      -386.96248
       1.0000000       0.0000000      -375.41037
       1.0000000      -1.0000000      -387.49011
       1.0000000      -2.0000000      -369.76950
       1.0000000      -3.0000000      -374.15095
       1.0000000      -4.0000000      -365.16689
       1.0000000      -5.0000000      -346.63916
       0.0000000      -5.0000000      -335.18871
       0.0000000      -4.0000000      -339.54236
       0.0000000      -3.0000000      -340.35463
       0.0000000      -2.0000000      -328.87766
       0.0000000      -1.0000000      -295.03756
       0.0000000       0.0000000      -313.33586
       0.0000000       1.0000000      -283.99304
       0.0000000       2.0000000      -296.17827
       0.0000000       3.0000000      -280.83572
       0.0000000       4.0000000      -295.20012
       0.0000000       5.0000000      -259.34585
      -1.0000000       5.0000000      -268.67469
      -1.0000000       4.0000000      -270.71308
      -1.0000000       3.0000000      -223.16493
      -1.0000000       2.0000000      -252.10962
      -1.0000000       1.0000000      -215.06603
      -1.0000000       0.0000000      -212.35097
      -1.0000000      -1.0000000      -207.39426
      -1.0000000      -2.0000000      -206.71920
      -1.0000000      -3.0000000      -195.03949
      -1.0000000      -4.0000000      -195.24065
      -1.0000000      -5.0000000      -205.79901
      -2.0000000      -5.0000000      -198.55803
      -2.0000000      -4.0000000      -187.31832
      -2.0000000      -3.0000000      -154.38013
      -2.0000000      -2.0000000      -170.41242
      -2.0000000      -1.0000000      -142.92177
      -2.0000000       0.0000000      -127.06340
      -2.0000000       1.0000000      -110.54076
      -2.0000000       2.0000000      -169.62569
      -2.0000000       3.0000000      -153.18183
      -2.0000000       4.0000000      -126.14896
      -2.0000000       5.0000000      -115.36422
      -3.0000000       5.0000000      -95.818524
      -3.0000000       4.0000000      -54.561852
      -3.0000000       3.0000000      -95.633548
      -3.0000000       2.0000000      -91.997557
      -3.0000000       1.0000000      -71.669411
      -3.0000000       0.0000000      -60.337412
      -3.0000000      -1.0000000      -91.516422
      -3.0000000      -2.0000000      -71.253407
      -3.0000000      -3.0000000      -36.189554
      -3.0000000      -4.0000000      -39.236147
      -3.0000000      -5.0000000      -22.553451
      -4.0000000      -5.0000000      -76.406008
      -4.0000000      -4.0000000      -42.722398
      -4.0000000      -3.0000000      -8.0012701
      -4.0000000      -2.0000000      -8.4600038
      -4.0000000      -1.0000000      -11.089373
      -4.0000000       0.0000000      -7.8000693
      -4.0000000       1.0000000       25.351029
      -4.0000000       2.0000000       52.534058
      -4.0000000       3.0000000       42.239330
      -4.0000000       4.0000000       60.256484
      -4.0000000       5.0000000       91.636106
      -5.0000000       5.0000000       72.723670
      -5.0000000       4.0000000       128.06171
      -5.0000000       3.0000000       101.26197
      -5.0000000       2.0000000       136.72478
      -5.0000000       1.0000000       138.22225
      -5.0000000       0.0000000       161.02573
      -5.0000000      -1.0000000       185.26804
      -5.0000000      -2.0000000       202.12907
      -5.0000000      -3.0000000       182.04790
      -5.0000000      -4.0000000       221.60942
      -5.0000000      -5.0000000       207.49447
      -5.0000000      -5.0000000       233.25255
      -4.0000000      -5.0000000       225.98828
      -3.0000000      -5.0000000       217.51106
      -2.0000000      -5.0000000       230.36079
      -1.0000000      -5.0000000       211.26417
       0.0000000      -5.0000000       196.24869
       1.0000000      -5.0000000       171.87885
       2.0000000      -5.0000000       197.74147
       3.0000000      -5.0000000       194.63514
       4.0000000      -5.0000000       176.00087
       5.0000000      -5.0000000       211.53041
       5.0000000      -4.0000000       220.77098
       4.0000000      -4.0000000       174.29218
       3.0000000      -4.0000000       195.85393
       2.0000000      -4.0000000       165.19812
       1.0000000      -4.0000000       178.37014
       0.0000000      -4.0000000       157.32519
      -1.0000000      -4.0000000       141.08737
      -2.0000000      -4.0000000       152.68503
      -3.0000000      -4.0000000       129.10010
      -4.0000000      -4.0000000       142.46541
      -5.0000000      -4.0000000       129.68608
      -5.0000000      -3.0000000       96.945302
      -4.0000000      -3.0000000       118.30280
      -3.0000000      -3.0000000       121.00959
      -2.0000000      -3.0000000       114.33780
      -1.0000000      -3.0000000       134.69620
       0.0000000      -3.0000000       130.16847
       1.0000000      -3.0000000       137.02863
       2.0000000      -3.0000000       128.75337
       3.0000000      -3.0000000       158.02483
       4.0000000      -3.0000000       152.67945
       5.0000000      -3.0000000       138.23615
       5.0000000      -2.0000000       173.81472
       4.0000000      -2.0000000       187.61681
       3.0000000      -2.0000000       173.67815
       2.0000000      -2.0000000       191.97436
       1.0000000      -2.0000000       201.95845
       0.0000000      -2.0000000       208.75637
      -1.0000000      -2.0000000       211.90947
      -2.0000000      -2.0000000       203.01476
      -3.0000000      -2.0000000       200.01059
      -4.0000000      -2.0000000       203.93281
      -5.0000000      -2.0000000       230.76640
      -5.0000000      -1.0000000       225.46013
      -4.0000000      -1.0000000       256.61705
      -3.0000000      -1.0000000       272.38099
      -2.0000000      -1.0000000       283.93373
      -1.0000000      -1.0000000       295.88376
       0.0000000      -1.0000000       336.08001
       1.0000000      -1.0000000       335.03448
       2.0000000      -1.0000000       345.08415
       3.0000000      -1.0000000       328.41169
       4.0000000      -1.0000000       345.30344
       5.0000000      -1.0000000       347.17525
       5.0000000       0.0000000       336.25454
       4.0000000       0.0000000       347.64907
       3.0000000       0.0000000       369.11242
       2.0000000       0.0000000       384.63020
       1.0000000       0.0000000       376.19613
       0.0000000       0.0000000       403.11231
      -1.0000000       0.0000000       382.15482
      -2.0000000       0.0000000       361.79585
      -3.0000000       0.0000000       359.92544
      -4.0000000       0.0000000       343.28885
      -5.0000000       0.0000000       334.48338
      -5.0000000       1.0000000       325.15793
      -4.0000000       1.0000000       366.52018
      -3.0000000       1.0000000       328.61756
      -2.0000000       1.0000000       408.58513
      -1.0000000       1.0000000       407.14953
       0.0000000       1.0000000       426.53984
       1.0000000       1.0000000       420.93746
       2.0000000       1.0000000       441.95272
       3.0000000       1.0000000       414.29234
       4.0000000       1.0000000       446.98143
       5.0000000       1.0000000       467.08418
       5.0000000       2.0000000       498.96528
       4.0000000       2.0000000       477.24420
       3.0000000       2.0000000       507.15979
       2.0000000       2.0000000       528.92678
       1.0000000       2.0000000       531.73854
       0.0000000       2.0000000       564.30751
      -1.0000000       2.0000000       558.86860
      -2.0000000       2.0000000       569.01298
      -3.0000000       2.0000000       568.56070
      -4.0000000       2.0000000       600.86544
      -5.0000000       2.0000000       588.82046
      -5.0000000       3.0000000       600.42717
      -4.0000000       3.0000000       617.89600
      -3.0000000       3.0000000       597.86682
      -2.0000000       3.0000000       600.83186
      -1.0000000       3.0000000       622.71433
       0.0000000       3.0000000       629.22822
       1.0000000       3.0000000       655.55744
       2.0000000       3.0000000       667.22068
       3.0000000       3.0000000       653.10982
       4.0000000       3.0000000       705.97515
       5.0000000       3.0000000       704.74824
       5.0000000       4.0000000       697.91971
       4.0000000       4.0000000       743.80741
       3.0000000       4.0000000       752.40956
       2.0000000       4.0000000       752.30875
       1.0000000       4.0000000       770.11676
       0.0000000       4.0000000       764.64992
      -1.0000000       4.0000000       774.84370
      -2.0000000       4.0000000       797.56655
      -3.0000000       4.0000000       807.82844
      -4.0000000       4.0000000       829.40218
      -5.0000000       4.0000000       856.12522
      -5.0000000       5.0000000       836.15394
      -4.0000000       5.0000000       862.81559
      -3.0000000       5.0000000       861.18180
      -2.0000000       5.0000000       848.81045
      -1.0000000       5.0000000       882.10663
       0.0000000       5.0000000       866.04502
       1.0000000       5.0000000       870.77871
       2.0000000       5.0000000       913.44320
       3.0000000       5.0000000       895.53887
       4.0000000       5.0000000       922.32035
       5.0000000       5.0000000       925.36085
       5.0000000       5.0000000       985.79166
       5.0000000       4.0000000       1000.0822
       5.0000000       3.0000000       990.53561
       5.0000000       2.0000000       975.99343
       5.0000000       1.0000000       1022.6450
       5.0000000       0.0000000       1028.2785
       5.0000000      -1.0000000       1072.2330
       5.0000000      -2.0000000       1042.2662
       5.0000000      -3.0000000       1048.4439
       5.0000000      -4.0000000       1067.1755
       5.0000000      -5.0000000       1068.9814
       4.0000000      -5.0000000       1058.0821
       4.0000000      -4.0000000       1058.6599
       4.0000000      -3.0000000       1132.5870
       4.0000000      -2.0000000       1086.0397
       4.0000000      -1.0000000       1122.1710
       4.0000000       0.0000000       1139.4805
       4.0000000       1.0000000       1155.6418
       4.0000000       2.0000000       1155.8941
       4.0000000       3.0000000       1167.8751
       4.0000000       4.0000000       1180.4902
       4.0000000       5.0000000       1192.0742
       3.0000000       5.0000000       1208.8212
       3.0000000       4.0000000       1213.9950
       3.0000000       3.0000000       1251.0101
       3.0000000       2.0000000       1245.8737
       3.0000000       1.0000000       1256.8415
       3.0000000       0.0000000       1275.1639
       3.0000000      -1.0000000       1292.5943
       3.0000000      -2.0000000       1267.9730
       3.0000000      -3.0000000       1298.9672
       3.0000000      -4.0000000       1278.5727
       3.0000000      -5.0000000       1312.5963
       2.0000000      -5.0000000       1290.3804
       2.0000000      -4.0000000       1309.8576
       2.0000000      -3.0000000       1293.9068
       2.0000000      -2.0000000       1321.0870
       2.0000000      -1.0000000       1316.2034
       2.0000000       0.0000000       1304.1030
       2.0000000       1.0000000       1331.3329
       2.0000000       2.0000000       1313.7259
       2.0000000       3.0000000       1302.9131
       2.0000000       4.0000000       1301.1419
       2.0000000       5.0000000       1314.5901
       1.0000000       5.0000000       1321.4644
       1.0000000       4.0000000       1326.9070
       1.0000000       3.0000000       1342.7185
       1.0000000       2.0000000       1391.5988
       1.0000000       1.0000000       1371.0492
       1.0000000       0.0000000       1420.6898
       1.0000000      -1.0000000       1426.6389
       1.0000000      -2.0000000       1390.9883
       1.0000000      -3.0000000       1408.2196
       1.0000000      -4.0000000       1362.5228
       1.0000000      -5.0000000       1431.8157
       0.0000000      -5.0000000       1424.4553
       0.0000000      -4.0000000       1463.3327
       0.0000000      -3.0000000       1442.7684
       0.0000000      -2.0000000       1488.6872
       0.0000000      -1.0000000       1493.7488
       0.0000000       0.0000000       1520.9215
       0.0000000       1.0000000       1484.4647
       0.0000000       2.0000000       1499.3742
       0.0000000       3.0000000       1505.2991
       0.0000000       4.0000000       1500.4405
       0.0000000       5.0000000       1513.4332
      -1.0000000       5.0000000       1505.8638
      -1.0000000       4.0000000       1530.3467
      -1.0000000       3.0000000       1536.3301
      -1.0000000       2.0000000       1555.0072
      -1.0000000       1.0000000       1561.8077
      -1.0000000       0.0000000       1570.0604
      -1.0000000      -1.0000000       1554.7727
      -1.0000000      -2.0000000       1528.0372
      -1.0000000      -3.0000000       1548.4324
      -1.0000000      -4.0000000       1530.4087
      -1.0000000      -5.0000000       1520.1370
      -2.0000000      -5.0000000       1525.9543
      -2.0000000      -4.0000000       1548.9143
      -2.0000000      -3.0000000       1538.6459
      -2.0000000      -2.0000000       1547.2935
      -2.0000000      -1.0000000       1574.9853
      -2.0000000       0.0000000       1587.8389
      -2.0000000       1.0000000       1571.4149
      -2.0000000       2.0000000       1515.0043
      -2.0000000       3.0000000       1523.0786
      -2.0000000       4.0000000       1515.3173
