,x,f(x),f'(x)
0,0.00012591999562398416,0.0,0.0
1,0.0033948875855621856,-43267781.66389425,13235916378.330387
2,0.001093788567617026,273847958.5516412,119007464005.69176
3,0.00044565367218839887,36250312.893630594,55930197786.46141
4,0.0004908882709630869,-1390464.4957403627,30738959411.71534
5,0.00010395334838633616,12685780.575699711,32785307904.544113
6,-0.0005485197418948244,7599980.518681487,11647960095.038618
